id,category,month,verdict,patterns,about_llm,has_ack_section,in_ack_section,negation_nearby,grammarly,llm_term_anywhere,title
2607.07851,math-ph,2026-07,none,,False,True,False,False,False,False,"Kime-Representation Formulations of Three Open Problems in the Foundations of Classical Mechanics: Uncertainty, Invariant Entropy, and Directional Degrees of Freedom"
2607.00859,math-ph,2026-07,none,,False,True,False,False,False,False,On the spherical symmetry and finite-range assumptions of the interaction potential in the low energy study of dilute Bose gases
2607.17124,math-ph,2026-07,none,,False,True,False,False,False,True,The de Sitter Scalar Discrete Series: Gupta-Bleuler Structure and Holography
2607.23873,math-ph,2026-07,none,,False,True,False,False,False,False,A phase transition for the hard sphere model on the hyperbolic plane
2607.20400,math-ph,2026-07,none,,False,True,False,False,False,False,A perturbative microscopic derivation of the focusing $Φ^6_1$ measure with rough cut-off
2607.19641,math-ph,2026-07,none,,False,True,False,False,False,False,$C_0$-Semigroups on d.m.o. linear relations
2607.05433,math-ph,2026-07,none,,False,False,False,False,False,False,Attractor Flow Versus Hesse Flow in Wall-Crossing Structures
2607.24188,math-ph,2026-07,none,,False,True,False,False,False,False,A doubled Gordon threshold for palindromic quasiperiodic Schrödinger operators
2607.18959,math-ph,2026-07,none,,False,True,False,False,False,False,Integrable multi-species SSEP with reactive particle species
2607.21388,math-ph,2026-07,none,,False,True,False,False,False,False,Two-phase source and reaction coefficient Stefan type problems
2607.13349,math-ph,2026-07,none,,False,True,False,False,False,False,Spectral Analysis and Liouville-Green Asymptotics for a Radial Sturm-Liouville Operator with Variable Coefficients
2607.25414,math-ph,2026-07,strong,ai-tool|chatgpt,False,True,True,True,False,True,Notes on a paper by F. Génot and B. Brogliato on the Painlevé paradox
2607.12534,math-ph,2026-07,none,,False,True,False,False,False,False,A canonical two-scale Sonine fractional calculus induced by the Tricomi function
2607.06361,math-ph,2026-07,none,,False,True,False,False,False,False,Complete hierarchical structure of the spectral bands in the Kohmoto model
2607.25855,math-ph,2026-07,none,,False,True,False,False,False,False,Mori-Zwanzig formalism: An existence proof for weak solutions of the orthogonal dynamics equation
2607.26394,math-ph,2026-07,none,,False,True,False,False,False,False,Towards First Quantisation Formalism for AKSZ Theories
2607.13765,math-ph,2026-07,none,,False,True,False,False,False,False,Perturbative algebraic quantum field theory with smoothened boundary
2607.08298,math-ph,2026-07,none,,False,False,False,False,False,False,Wigner symmetries single out symmetric Wasserstein distances in all finite dimensions
2607.10833,math-ph,2026-07,none,,False,True,False,False,False,False,Jordan Pair Quantum Theory and the Standard Model
2607.11547,math-ph,2026-07,none,,False,True,False,False,False,False,On The Eigenvalue Rigidity of the Laguerre Unitary Ensemble
2607.12003,math-ph,2026-07,none,,False,True,False,False,False,False,Expansion of the planetary Hamiltonian for small eccentricities and inclinations: a vector formalism
2607.19155,math-ph,2026-07,none,,False,False,False,False,False,False,Superintegrable systems of two interacting spin-$\frac12$ particles with first-order vector integrals of motion
2607.07867,math-ph,2026-07,none,,False,True,False,False,False,False,An edge-bicolored graph approach to the Ising model on random regular graphs
2607.06800,math-ph,2026-07,none,,False,False,False,False,False,False,On the Geometrical and Kinematical Foundations of the Symmetric Relativity Model: Lorentz Transformation and Time Dilation
2607.25445,math-ph,2026-07,none,,False,True,False,False,False,False,Quantum estimates for classical polynomial optimization
2607.24530,math-ph,2026-07,weak,claude|gemini,False,True,True,False,False,False,A turning point principle for liquid Lane-Emden stars
2607.19067,math-ph,2026-07,none,,False,True,False,False,False,False,Metric completion of the Bender--Brody--Müller Hamiltonian: dilation spectrum and missing eigenstates
2607.16770,math-ph,2026-07,none,,False,False,False,False,False,False,Subextensive Random Boundary Perturbations in the Short-Range Edwards--Anderson Model
2607.07692,math-ph,2026-07,none,,False,True,False,False,False,False,Error bounds for the truncated Baker--Campbell--Hausdorff and Zassenhaus formulas in unitary problems
2607.16735,math-ph,2026-07,none,,False,True,False,False,False,False,Approximate thermodynamics of the two-dimensional Ising model in an external magnetic field
2607.28454,math-ph,2026-07,none,,False,True,False,False,False,False,Integrability in Asymptotic Symmetries of Spacetime: the $\text{BMS}_3$ scenario
2607.22021,math-ph,2026-07,none,,False,False,False,False,False,False,Classification of Six-dimensional Real Nilpotent Lie Bialgebras of Symplectic Type and their Poisson-Lie Groups
2607.18120,math-ph,2026-07,none,,False,True,False,False,False,False,"(1,k) CFT and RH problem with the c=-2 case"
2607.18837,math-ph,2026-07,none,,False,True,False,False,False,False,Towards General Relativity as a generalized Yang-Mills theory
2607.21177,math-ph,2026-07,none,,False,False,False,False,False,False,Continuum limit of discretized matrix-valued Fourier multipliers
2607.25994,math-ph,2026-07,none,,False,False,False,False,False,False,Accurate Computation of Activated Volume in Electromagnetic Heating
2607.18842,math-ph,2026-07,none,,False,True,False,False,False,False,Torsionful Killing-Yano Forms under T-Duality: Transformation Conditions and Emergent Isometries
2607.14752,math-ph,2026-07,none,,False,True,False,False,False,False,Polar Form of the Dirac Operator in Low-Dimensional Space-Times
2607.13871,math-ph,2026-07,none,,False,True,False,False,False,False,A Geometric Derivation of the Einstein Equations from the Causal Action Principle
2607.22472,math-ph,2026-07,none,,False,True,False,False,False,False,Essential self-adjointness of semi-bounded operators
2607.28262,math-ph,2026-07,none,,False,True,False,False,False,False,The reduced Dirac structure of General Relativity on manifolds with corners
2607.18202,math-ph,2026-07,none,,False,False,False,False,False,False,Entropy production in Knudsen thermodynamics of compartmented systems
2607.16005,math-ph,2026-07,none,,False,False,False,False,False,False,Variational modeling adapted to the medium with gradient properties
2607.12860,math-ph,2026-07,none,,False,False,False,False,False,False,Spending Operators and Weak Power-Port Decompositions for Path-Dependent Entropic Lagrangians
2607.10097,math-ph,2026-07,none,,False,False,False,False,False,False,PBW bases and centralisers for the $q$-Onsager algebra
2607.17407,math-ph,2026-07,none,,False,True,False,False,False,False,Fouling maps and polynomial first integrals from symmetric tensor fields
2607.01183,math-ph,2026-07,none,,False,True,False,False,False,False,A scheme for topological phases of the Weyl $C^*$-algebra
2607.28181,math-ph,2026-07,none,,False,True,False,False,False,False,Consistent symmetry breaking and topological phases
2607.04971,math-ph,2026-07,none,,False,True,False,False,False,False,Long-range interactions and Anderson localisation for one-dimensional high-contrast resonator chain
2607.09088,math-ph,2026-07,none,,False,True,False,False,False,False,TokaGrad: End-to-end differentiable tokamak simulator for L-to-H full scenario optimization
2607.16043,math-ph,2026-07,none,,False,True,False,False,False,False,Inertial motion of incompressible continua
2607.04349,math-ph,2026-07,none,,False,True,False,False,False,False,The Dirichlet Laplacian with a point interaction on unbounded Lipschitz domains
2607.16958,math-ph,2026-07,none,,False,True,False,False,False,False,The Lee-Yang property of the Blume-Capel model
2607.22378,math-ph,2026-07,none,,False,True,False,False,False,False,Self-adjoint extensions of $k$-photon light-matter Hamiltonians
2607.02093,math-ph,2026-07,none,,False,True,False,False,False,False,Open-boundary integrable quantum circuits with different geometries
2607.06942,math-ph,2026-07,none,,False,True,False,False,False,False,Invariant Measures for Soliton Systems Generated by Mealy Automata
2607.13229,math-ph,2026-07,none,,False,True,False,False,False,False,Boundary Thermalization in Superdiffusive Energy Transport
2607.23041,math-ph,2026-07,none,,False,True,False,False,False,False,Nonlocal Cubic Density Gibbs Measures from Bosonic Gibbs States with Three-Body Interactions
2607.12852,math-ph,2026-07,none,,False,True,False,False,False,False,A maximal Hohenberg-Kohn theorem for non-interacting systems via potential theory
2607.19148,math-ph,2026-07,strong,ai-tool|generative-ai,False,True,True,True,False,True,Lagrange points of the restricted three-body problem in spaces of constant curvature
2607.23084,math-ph,2026-07,none,,False,True,False,False,False,False,$\mathcal{P}(Φ)_2$ Theory from many-body quantum Gibbs states
2607.00721,math-ph,2026-07,strong,chatgpt|gemini|generative-ai,False,True,True,False,False,True,Time Averages for the Vortex Model and Stroboscopic Ergodic Averages
2607.21158,math-ph,2026-07,none,,False,False,False,False,False,False,An Operator-Algebraic Exposition of the Thirring-Wehrl Theory of the Quasi-Spin BCS Model
2607.10510,math-ph,2026-07,none,,False,True,False,False,False,True,Rigorous bound on the aspect ratio for the formation of a nematic phase in hard rod and hard rectangle systems on $\mathbb{Z}^2$
2607.06836,math-ph,2026-07,none,,False,False,False,False,False,False,Global time-analytic strong solutions for a class of 3-wave kinetic equations
2607.01446,math-ph,2026-07,none,,False,True,False,False,False,False,Parent Hamiltonians of Ergodic Matrix Product States
2607.02737,math-ph,2026-07,strong,ai-tool|generative-ai,False,True,True,False,False,True,Transition-Set Morphometry for Inter-Scale Contacts in Digital Sandstones
2607.18326,math-ph,2026-07,none,,False,False,False,False,False,False,Boundary Free Energies in Disordered Ising Models
2607.11350,math-ph,2026-07,none,,False,True,False,False,False,False,"Beyond Critical Slowing Down: Slow Modes, Extreme Tails, and Field Decoherence in Tipping Transitions"
2607.14343,math-ph,2026-07,none,,False,False,False,False,False,False,Quantum Markov Chains for an Asymmetric Mixed Ising-XY Model on a Cayley Tree
2607.08507,math-ph,2026-07,none,,False,True,False,False,False,False,"Quantum filtering and propagation of chaos for open quantum systems, with applications to quantum feedback control and quantum mean-field games"
2607.08320,math-ph,2026-07,none,,False,True,False,False,False,False,Approximate eigenfunctions for some aperiodic crystals
2607.13953,math-ph,2026-07,strong,ai-tool|llm,False,True,True,False,False,True,Log-Sobolev inequalities for boundary-driven anharmonic chains
2607.04521,math-ph,2026-07,strong,ai-tool,False,True,False,False,False,False,"Hyperbolic Completion of Newton's Off-Center Orbit Problem: $SO(2,1)$ Symmetry, Inversion Duality, and Magnetic Classification"
2607.17642,math-ph,2026-07,none,,False,False,False,False,False,False,Baxter Q-operators from a Schwinger-Boson construction of the master T-operator and the mKP hierarchy
2607.20106,math-ph,2026-07,none,,False,True,False,False,False,False,Explicit Hamiltonian structure of the Flaschka-Newell Painlevé II hierarchy via symmetry reduction of the Painlevé IV hierarchy
2607.12289,math-ph,2026-07,none,,False,True,False,False,False,False,Asymptotic forms of the Ursell edge waves on a gently sloping beach
2607.09467,math-ph,2026-07,none,,False,False,False,False,False,False,Entanglement entropy of ground states of the Landau Hamiltonian on the half-plane
2607.15233,math-ph,2026-07,none,,False,True,False,False,False,False,Study of Duffing oscillator using an improved Lindstedt Poincare method and relevant comparisons
2607.26454,math-ph,2026-07,none,,False,False,False,False,False,False,Representation--Symbol Correspondence for $q$-Hamiltonian Mechanics on the Quantum Plane
2607.28811,math-ph,2026-07,none,,False,False,False,False,False,False,Free to Interacting Map for Crystalline SPT Phases: Equivariance vs Crystalline Equivalence
2607.21639,math-ph,2026-07,none,,False,False,False,False,False,False,"Probability, Curvature and Spectrum on Graphs"
2607.17002,math-ph,2026-07,none,,False,True,False,False,False,False,Stochastic stability of master--slave synchronization for dissipative PDEs with Burgers-type nonlinearity
2607.14409,math-ph,2026-07,strong,ai-tool|chatgpt|language-model|large-lm,False,True,True,False,False,True,On Factorizing Aggregate Counting Distributions into Independent Latent Processes
2607.02446,math-ph,2026-07,none,,False,True,False,False,False,False,On a Rosenzweig-Porter-type model
2607.01447,math-ph,2026-07,none,,False,False,False,False,False,False,Small Denominators and Subresonant Accumulation in Weakly Nonlinear Dispersive Dynamics
2607.20711,math-ph,2026-07,none,,False,True,False,False,False,False,Affine Extension of the Free-Particle--Oscillator--Inverted-Oscillator Triangle
2607.26975,math-ph,2026-07,none,,False,False,False,False,False,False,Lee-Yang Zeros And Particle Fluctuations
2607.29146,math-ph,2026-07,none,,False,False,False,False,False,False,Topology in One Point Interaction Problem on Extended Non-Local Star Graphs and its Eigenvalues
2301.03188,quant-ph,2023-01,none,,False,False,False,False,False,False,Linear Optical Quantum Computation with Frequency-Comb Qubits and Passive Devices
2301.00915,quant-ph,2023-01,none,,False,False,False,False,False,False,Entanglement and work statistics in the driven open system
2301.02891,quant-ph,2023-01,none,,False,True,False,False,False,False,Geometric quantum discord and coherence in a dipolar interacting magnetic system
2301.04549,quant-ph,2023-01,none,,False,True,False,False,False,False,Space-time-hap: a coordinate system for the multiverse and its application to show that free choice is observer-dependent
2301.13217,quant-ph,2023-01,none,,False,True,False,False,False,False,Gaussian-boson-sampling-enhanced dense subgraph finding shows limited advantage over efficient classical algorithms
2301.12764,quant-ph,2023-01,none,,False,True,False,False,False,False,Dynamic conditioning of two particle discrete-time quantum walks
2301.09469,quant-ph,2023-01,none,,False,True,False,False,False,False,Nearest-neighbor approximation in one-excitation state evolution along spin-1/2 chain governed by XX-Hamiltonian
2301.12266,quant-ph,2023-01,none,,False,False,False,False,False,False,"Foreword to Understanding Quantum Raffles, by Michael Janas, Michael E. Cuffaro, Michel Janssen"
2302.09142,quant-ph,2023-01,none,,False,False,False,False,False,False,Quantum State Transfer Optimization: Balancing Fidelity and Energy Consumption using Pontryagin Maximum Principle
2301.08195,quant-ph,2023-01,none,,False,True,False,False,False,False,Towards Improved Quantum Simulations and Sensing with Trapped 2D Ion Crystals via Parametric Amplification
2301.05389,quant-ph,2023-01,none,,False,False,False,False,False,False,Thermal-dephasing-tolerant generation of Schrödinger cat states with Rydberg dressed blockade
2301.04147,quant-ph,2023-01,none,,False,True,False,False,False,False,"The Basis of Design Tools for Quantum Computing: Arrays, Decision Diagrams, Tensor Networks, and ZX-Calculus"
2301.03016,quant-ph,2023-01,none,,False,False,False,False,False,False,A contextually objective approach to the extended Wigner's friend thought experiment
2301.04766,quant-ph,2023-01,none,,False,True,False,False,False,False,Thermal Uhlmann phase in a locally driven two-spin system
2301.02769,quant-ph,2023-01,none,,False,False,False,False,False,False,Quantization of the Bateman damping system with conformable derivative
2301.06924,quant-ph,2023-01,none,,False,True,False,False,False,False,Something new about radial wave functions of fermions in the repulsive Coulomb field
2301.08292,quant-ph,2023-01,none,,False,True,False,False,False,False,Quantum HyperNetworks: Training Binary Neural Networks in Quantum Superposition
2301.03733,quant-ph,2023-01,none,,False,False,False,False,False,False,Design Optimization of Noise Filter using Quantum Annealer
2301.03715,quant-ph,2023-01,none,,False,False,False,False,False,False,Quantum Text Encoding for Classification Tasks
2301.12275,quant-ph,2023-01,none,,False,False,False,False,False,False,Adiabatic elimination in the presence of multiphoton transitions in atoms inside a cavity
2301.09871,quant-ph,2023-01,none,,False,True,False,False,False,False,Non-Gaussian quantum state generation by multi-photon subtraction at the telecommunication wavelength
2301.03763,quant-ph,2023-01,none,,False,True,False,False,False,False,Quantum Speedups for Zero-Sum Games via Improved Dynamic Gibbs Sampling
2301.05726,quant-ph,2023-01,none,,False,True,False,False,False,False,Large-scale sparse wavefunction circuit simulator for applications with the variational quantum eigensolver
2301.07756,quant-ph,2023-01,none,,False,False,False,False,False,False,Optical Properties of Concentric Nanorings of Quantum Emitters
2301.04173,quant-ph,2023-01,none,,False,True,False,False,False,False,A novel approach to noisy gates for simulating quantum computers
2301.11177,quant-ph,2023-01,none,,False,True,False,False,False,False,QUICK$^3$ -- Design of a satellite-based quantum light source for quantum communication and extended physical theory tests in space
2301.10382,quant-ph,2023-01,none,,False,True,False,False,False,False,Nonadiabatic transitions in non-Hermitian $\mathcal{PT}$-symmetric two-level systems
2301.10925,quant-ph,2023-01,none,,False,True,False,False,False,False,Probing a hybrid channel for the dynamics of non-local features
2301.06255,quant-ph,2023-01,none,,False,False,False,False,False,False,Stability of time-periodic $\mathcal{PT}$ and anti-$\mathcal{PT}$-symmetric Hamiltonians with different periodicities
2301.05750,quant-ph,2023-01,none,,False,False,False,False,False,False,Quantum Computing Techniques for Multi-Knapsack Problems
2301.02683,quant-ph,2023-01,none,,False,True,False,False,False,False,Classifying topological neural network quantum states via diffusion maps
2301.04250,quant-ph,2023-01,none,,False,True,False,False,False,False,Non-Abelian Anyons with Rydberg Atoms
2301.13046,quant-ph,2023-01,none,,False,True,False,False,False,False,Interferometric imaging of amplitude and phase of spatial biphoton states
2301.13524,quant-ph,2023-01,none,,False,True,False,False,False,False,Quantum contextual bandits and recommender systems for quantum data
2301.09193,quant-ph,2023-01,none,,False,True,False,False,False,False,Schmidt decomposition of parity adapted coherent states for symmetric multi-quDits
2301.11725,quant-ph,2023-01,none,,False,False,False,False,False,False,SAT-Based Quantum Circuit Adaptation
2301.05554,quant-ph,2023-01,none,,False,True,False,False,False,False,Synergies Between Operations Research and Quantum Information Science
2301.09844,quant-ph,2023-01,none,,False,True,False,False,False,False,Finite-key security analysis of differential-phase-shift quantum key distribution
2301.03855,quant-ph,2023-01,none,,False,True,False,False,False,False,Continuous optical-to-mechanical quantum state transfer in the unresolved sideband regime
2301.07490,quant-ph,2023-01,none,,False,True,False,False,False,False,Effects of weak measurements on sudden change of quantum discord
2301.09106,quant-ph,2023-01,none,,False,True,False,False,False,False,The state of quantum computing applications in health and medicine
2301.03193,quant-ph,2023-01,none,,False,True,False,False,False,False,Quantum Walk on Orbit Spaces
2301.05666,quant-ph,2023-01,none,,False,True,False,False,False,False,Beyond MP2 initialization for unitary coupled cluster quantum circuits
2301.11755,quant-ph,2023-01,none,,False,True,False,False,False,False,Time-frequency metrology with two single-photon states: phase space picture and the Hong-Ou-Mandel interferometer
2301.06583,quant-ph,2023-01,none,,False,True,False,False,False,False,Diamond-optic enhanced photon collection efficiency for sensing with nitrogen-vacancy centers
2302.03060,quant-ph,2023-01,none,,False,False,False,False,False,False,The Fractional Schrodinger Equation with the Generalized Woods-Saxon Potential
2301.03564,quant-ph,2023-01,none,,False,True,False,False,False,False,Indistinguishable telecom band photons from a single erbium ion in the solid state
2301.12358,quant-ph,2023-01,none,,False,True,False,False,False,False,Unified multivariate trace estimation and quantum error mitigation
2301.12433,quant-ph,2023-01,none,,False,False,False,False,False,False,Spherical harmonics for fractional quantum numbers l=1/n
2301.01566,quant-ph,2023-01,none,,False,False,False,False,False,False,Genuine tripartite entanglement of W state subject to Hawking effect of a Schwarzschild black hole
2301.07298,quant-ph,2023-01,none,,False,True,False,False,False,False,Nonlocalization of singular potentials in quantum dynamics
2301.11339,quant-ph,2023-01,none,,False,True,False,False,False,False,The bosonic skin effect: boundary condensation in asymmetric transport
2301.03725,quant-ph,2023-01,none,,False,True,False,False,False,False,Qubit recycling and the path counting problem
2301.12814,quant-ph,2023-01,none,,False,True,False,False,False,False,Simulating lossy Gaussian boson sampling with matrix product operators
2301.01570,quant-ph,2023-01,none,,False,False,False,False,False,False,Ultra-narrowband interference circuits enable low-noise and high-rate photon counting for InGaAs/InP avalanche photodiodes
2301.04668,quant-ph,2023-01,none,,False,True,False,False,False,False,Trapped Ion Quantum Computing using Optical Tweezers and the Magnus Effect
2301.10294,quant-ph,2023-01,none,,False,False,False,False,False,False,Photon echo in ring cavity: pulse area approach
2301.06005,quant-ph,2023-01,none,,False,True,False,False,False,False,Optical-pumping enantio-conversion of chiral mixtures in presence of tunneling between chiral states
2301.04323,quant-ph,2023-01,none,,False,True,False,False,False,False,Synchronization Lower Bounds the Efficiency of Near-Degenerate Thermal Machines
2301.04196,quant-ph,2023-01,none,,False,True,False,False,False,False,Detection of Beyond-Quantum Non-locality based on Standard Local Quantum Observables
2301.10424,quant-ph,2023-01,none,,False,False,False,False,False,False,Enhanced tripartite interactions in spin-magnon-mechanical hybrid systems
2301.13169,quant-ph,2023-01,none,,False,True,False,False,False,False,Improved machine learning algorithm for predicting ground state properties
2301.07445,quant-ph,2023-01,none,,False,True,False,False,False,False,Information scrambling and entanglement in quantum approximate optimization algorithm circuits
2301.07185,quant-ph,2023-01,none,,False,False,False,False,False,False,Real-Valued Observables and Quantum Uncertainty
2301.08226,quant-ph,2023-01,none,,False,True,False,False,False,False,Preparing quantum many-body scar states on quantum computers
2301.11993,quant-ph,2023-01,none,,False,True,False,False,False,False,Quantum Langevin theory for two coupled phase-conjugated electromagnetic waves
2301.13295,quant-ph,2023-01,none,,False,False,False,False,False,False,Quantum Boltzmann Machines: Applications in Quantitative Finance
2301.10317,quant-ph,2023-01,none,,False,True,False,False,False,False,A Direct Reduction from the Polynomial to the Adversary Method
2301.03693,quant-ph,2023-01,none,,False,True,False,False,False,False,Modular chip-integrated photonic control of artificial atoms in diamond nanostructures
2301.06214,quant-ph,2023-01,none,,False,True,False,False,False,False,Quantum-jump analysis of frequency up-conversion amplification without inversion in a four-level scheme
2301.11896,quant-ph,2023-01,none,,False,True,False,False,False,False,Scale-free non-Hermitian skin effect in a boundary-dissipated spin chain
2301.02666,quant-ph,2023-01,none,,False,True,False,False,False,False,Demonstration of Quantum Energy Teleportation on Superconducting Quantum Hardware
2301.06738,quant-ph,2023-01,none,,False,False,False,False,False,False,HUBO and QUBO models for Prime factorization
2301.00999,quant-ph,2023-01,none,,False,False,False,False,False,False,Highly efficient storage of 25-dimensional photonic qudit in a cold-atom-based quantum memory
2301.06260,quant-ph,2023-01,none,,False,True,False,False,False,False,Quantum simulation of molecular response properties
2301.01215,quant-ph,2023-01,none,,False,False,False,False,False,False,Comment on 'The operational foundations of PT-symmetric and quasi-Hermitian quantum theory'
2301.04021,quant-ph,2023-01,none,,False,False,False,False,False,False,"Need for ""special"" states in a deterministic theory of quantum mechanics"
2301.06142,quant-ph,2023-01,none,,False,True,False,False,False,False,Lower bounds to variational problems with guarantees
2301.07233,quant-ph,2023-01,none,,False,True,False,False,False,False,Enhancing quantum computer performance via symmetrization
2301.06217,quant-ph,2023-01,none,,False,True,False,False,False,False,Analogy between Boltzmann machines and Feynman path integrals
2301.04114,quant-ph,2023-01,none,,False,True,False,False,False,False,Drug design on quantum computers
2301.04170,quant-ph,2023-01,none,,False,True,False,False,False,False,Entanglement blossom in a simplex matryoshka
2301.04237,quant-ph,2023-01,none,,False,True,False,False,False,False,"Solving the semidefinite relaxation of QUBOs in matrix multiplication time, and faster with a quantum computer"
2301.11548,quant-ph,2023-01,none,,False,True,False,False,False,False,No-Signaling in Steepest Entropy Ascent: A Nonlinear Non-local Non-equilibrium Quantum Dynamics of Composite Systems
2301.05820,quant-ph,2023-01,none,,False,True,False,False,False,False,Quantum entanglement generation on magnons assisted with microwave cavities coupled to a superconducting qubit
2301.01858,quant-ph,2023-01,none,,False,False,False,False,False,False,Can the Schrodinger dynamics explain measurement?
2301.02592,quant-ph,2023-01,none,,False,True,False,False,False,False,Adaptive variational quantum minimally entangled typical thermal states for finite temperature simulations
2301.07003,quant-ph,2023-01,none,,False,True,False,False,False,False,Hitting time expressions for quantum channels: beyond the irreducible case and applications to unitary walks
2301.04444,quant-ph,2023-01,none,,False,True,False,False,False,False,Entanglement properties of a quantum-dot biexciton cascade in a chiral nanophotonic waveguide
2301.02513,quant-ph,2023-01,none,,False,True,False,False,False,False,Information Carried by a Single Particle in Quantum Multiple-Access Channels
2301.00995,quant-ph,2023-01,none,,False,True,False,False,False,False,Unconditional Quantum Advantage for Sampling with Shallow Circuits
2301.02563,quant-ph,2023-01,none,,False,True,False,False,False,False,"Classicality with(out) decoherence: Concepts, relation to Markovianity, and a random matrix theory approach"
2301.10261,quant-ph,2023-01,none,,False,True,False,False,False,False,Any consistent coupling between classical gravity and quantum matter is fundamentally irreversible
2301.02690,quant-ph,2023-01,none,,False,False,False,False,False,False,Hypothesis Testing for Error Mitigation: How to Evaluate Error Mitigation
2301.07477,quant-ph,2023-01,none,,False,False,False,False,False,False,Shallow quantum circuits for efficient preparation of Slater determinants and correlated states on a quantum computer
2301.10747,quant-ph,2023-01,none,,False,False,False,False,False,False,$h(1) \oplus su(2)$ vector algebra eigenstates with eigenvalues in the matrix domain
2301.10323,quant-ph,2023-01,none,,False,True,False,False,False,False,Out-of-Time-Order-Correlator for van der Waals potential
2301.11607,quant-ph,2023-01,none,,False,True,False,False,False,False,Work flux and efficiency at maximum power of a triply squeezed engine
2301.11973,quant-ph,2023-01,none,,False,True,False,False,False,False,Gain-switched vcsel as a quantum entropy source: the problem of quantum and classical noise
2301.07128,quant-ph,2023-01,none,,False,True,False,False,False,False,Quantum gradient evaluation through quantum non-demolition measurements
2301.09316,quant-ph,2023-01,none,,False,False,False,False,False,False,Approximation of the Nearest Classical-Classical State to a Quantum State
2301.09884,quant-ph,2023-01,none,,False,True,False,False,False,False,Physical realization of realignment criteria using structural physical approximation
2301.01960,quant-ph,2023-01,none,,False,True,False,False,False,False,Applying Quantum Error-correcting Codes for Fault-tolerant Blind Quantum Cloud Computation
2301.01714,quant-ph,2023-01,none,,False,True,False,False,False,False,Canonical steering ellipsoids of pure symmetric multiqubit states with two distinct spinors and volume monogamy of steering
2301.10270,quant-ph,2023-01,none,,False,False,False,False,False,False,Improved composable key rates for CV-QKD
2301.05844,quant-ph,2023-01,none,,False,False,False,False,False,False,Block belief propagation algorithm for two-dimensional tensor networks
2301.11815,quant-ph,2023-01,none,,False,True,False,False,False,False,A stochastic approach to the quantum noise of a single-emitter nanolaser
2301.02056,quant-ph,2023-01,none,,False,True,False,False,False,False,Benchmarking universal quantum gates via channel spectrum
2301.10193,quant-ph,2023-01,none,,False,True,False,False,False,False,Refining and relating fundamentals of functional theory
2301.04012,quant-ph,2023-01,none,,False,False,False,False,False,False,Quantum Multi-Agent Actor-Critic Neural Networks for Internet-Connected Multi-Robot Coordination in Smart Factory Management
2301.06032,quant-ph,2023-01,none,,False,True,False,False,False,False,Quantum radial basis function method for the Poisson equation
2301.01358,quant-ph,2023-01,none,,False,False,False,False,False,False,On unital qubit channels
2301.08402,quant-ph,2023-01,none,,False,True,False,False,False,False,Entropy Uncertainty Relations and Strong Sub-additivity of Quantum Channels
2301.10868,quant-ph,2023-01,none,,False,True,False,False,False,False,Near-field GHz rotation and sensing with an optically levitated nanodumbbell
2301.09274,quant-ph,2023-01,none,,False,True,False,False,False,False,Describing the Wave Function Collapse Process with a State-dependent Hamiltonian
2301.09464,quant-ph,2023-01,none,,False,True,False,False,False,False,M-neighbor approximation in one-qubit state transfer along zigzag and alternating spin-1/2 chains
2301.12882,quant-ph,2023-01,none,,False,True,False,False,False,False,Modular source for near-infrared quantum communication
2301.11999,quant-ph,2023-01,none,,False,True,False,False,False,False,Particle-Number Threshold for Non-Abelian Geometric Phases
2301.01706,quant-ph,2023-01,none,,False,False,False,False,False,False,On-chip Hong-Ou-Mandel interference from separate quantum dot emitters in an integrated circuit
2301.13665,quant-ph,2023-01,none,,False,True,False,False,False,False,Variational Amplitude Amplification for Solving QUBO Problems
2304.14687,quant-ph,2023-04,none,,False,True,False,False,False,False,A massless interacting Fermionic Cellular Automaton exhibiting bound states
2304.14708,quant-ph,2023-04,none,,False,True,False,False,False,False,Shallow-Depth Variational Quantum Hypothesis Testing
2304.04585,quant-ph,2023-04,none,,False,True,False,False,False,False,Deploying hybrid quantum-secured infrastructure for applications: When quantum and post-quantum can work together
2304.14383,quant-ph,2023-04,none,,False,True,False,False,False,False,Quantum signal processing with continuous variables
2304.08545,quant-ph,2023-04,none,,False,True,False,False,False,False,Cascaded Multiparameter Quantum Metrology
2304.13587,quant-ph,2023-04,none,,False,True,False,False,False,False,Reduced basis surrogates for quantum spin systems based on tensor networks
2304.12222,quant-ph,2023-04,none,,False,False,False,False,False,False,Complementarity between decoherence and information retrieval from the environment
2304.13459,quant-ph,2023-04,none,,False,True,False,False,False,False,Low-noise quantum frequency conversion in a monolithic cavity with bulk periodically poled potassium titanyl phosphate
2304.10192,quant-ph,2023-04,none,,False,True,False,False,False,False,Realization of algorithmic identification of cause and effect in quantum correlations
2304.05792,quant-ph,2023-04,none,,False,True,False,False,False,False,Liouvillian exceptional points in continuous variable system
2304.05380,quant-ph,2023-04,none,,False,False,False,False,False,False,Quantum-enhanced symmetric cryptanalysis for S-AES
2304.06599,quant-ph,2023-04,none,,False,True,False,False,False,False,Randomized compiling for subsystem measurements
2304.10022,quant-ph,2023-04,none,,False,True,False,False,False,False,Casimir energy of $N$ magnetodielectric $δ$-function plates
2304.13589,quant-ph,2023-04,none,,False,True,False,False,False,False,Strong dispersive coupling between a mechanical resonator and a fluxonium superconducting qubit
2304.08829,quant-ph,2023-04,none,,False,True,False,False,False,False,Einstein Completeness as Categoricity
